author	aid	normdate	birth	death	raw	hasbirth	hasdeath	hasdates	estimate	place-birth	place-death	country-birth	continent-birth	first-name	preposition-name	second-name	gender	viafid	vf_bi	vf_de	vf_bi_esti	vf_de_esti	birth_diff	death_diff	vf_cand_n	auname_viaf	redo	match_type	vf_validation
González Guerrero, Francisco	264n	19.5	XIX	XX	México. Siglos XIX - XX Poeta. Director de la revista Nosotros.	0	0	0	0	México		México	América	Francisco		González Guerrero	M	41870785	1887	1963	False	False	87	63	9	Francisco Gonzalez Guerrero 1887 1963		exact	high
González Prada, Manuel	670n	19.5	1848	1918	Lima (Perú). 1848 - 1918 Poeta, filósofo, periodista y anarquista.	1	1	1	0	Lima (Perú)		Perú	América	Manuel		González Prada	M	27088692	1844	1918	False	False	4	0	1	Manuel Gonzalez Prada, 1844 1918		exact	high
González del Castillo, Carmen	543n	19.5	1833	1908	Esposa del poeta canario Rafael M. Martín Fernández Neda (1833-1908).	1	1	1	0					Carmen		González del Castillo	F												medium
Guerrero, J.	056n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	J.		Guerrero	M	46946577	1895	1951	False	False	95	51	10	J. Guerrero, 1895 1951, (Jacinto)	1	exact	high
Guerrero, Pascual	474n	19.5	XIX	XX	Cuba. Siglos XIX -XX Poeta.	0	0	0	0	Cuba		Cuba	América	Pascual		Guerrero	M	21825827	1942		False	False	142		9	Pascual Guerrero, Susana 1942 		exact	medium
Guido y Spano, Carlos	568n	19.5	1827	1918	Buenos Aires (Argentina). 1827 - 1918 Poeta argentino muy comprometido políticamente con la época que le tocó vivir.	1	1	1	0	Buenos Aires (Argentina)		Argentina	América	Carlos		Guido y Spano	M	28390605	1827	1916	False	False	0	2	6	Carlos Guido y Spano, 1827 1916		exact	high
Guitarte, Luis	110n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Luis		Guitarte	M												medium
Gurruchaga, E. de	072n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	E.	de	Gurruchaga	M												medium
Gutiérrez Coll, Jacinto	258n	19.5	1835	1901	Venezuela. 1835 - 1901 Participa en la turbulenta política de su país. Diplomático de carrera.	1	1	1	0	Venezuela		Venezuela	América	Jacinto		Gutiérrez Coll	M	280236244	1836	1900	False	False	1	1	4	Jacinto Gutierrez Coll 1836 1900		exact	high
Gutiérrez, Federico A.	492n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Federico A.		Gutiérrez	M												medium
Gálvez, Manuel	021n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Manuel		Gálvez	M	22213019	1882	1962	False	False	82	62	4	Manuel Galvez, 1882 1962	1	exact	high
Heredia, José María	457n	19.5	1842	1905	Cuba. 1842 - Francia. 1905 Poeta francés, primo hermano y con el mismo nombre que el anterior.	1	1	1	0	Cuba	Francia	Cuba	América	José María		Heredia	M	56682317	1803	1839	False	False	39	66	3	Jose Maria Heredia, 1803 1839		exact	high
Hernández Miyares, Enrique	089n	19.5	1859	1914	Santiago de Cuba. 1859 - La Habana. 1914 Maestro Nacional.	1	1	1	0	Santiago de Cuba	La Habana	Cuba	América	Enrique		Hernández Miyares	M	116145857085322922275	1859	1914	False	False	0	0	2	Enrique Hernandez Miyares, 1859 1914	1	exact	high
Herrera y Reissig, Julio	363n	19.5	1875	1910	Montevideo (Uruguay). 1875 - 1910 Político uruguayo, ministro de Relaciones Exteriores. Miembro del Partido Colorado. Fue elegido Presidente de la República (1890-1894)	1	1	1	0	Montevideo (Uruguay)		Uruguay	América	Julio		Herrera y Reissig	M	49239772	1875	1910	False	False	0	0	1	Julio Herrera y Reissig, 1875 1910		exact	high
Herrera, Darío	609n	19.5	1870	1914	Panamá. 1870 - 1914 Poeta hallado en Internet.	1	1	1	0	Panamá		Panamá	América	Darío		Herrera	M	73982208	1870	1914	False	False	0	0	8	Dario Herrera, 1870 1914		exact	high
Hine, Luis	604n	19.5	XIX	XX	Costa Rica. Siglo XIX - XX Poeta.	0	0	0	0	Costa Rica		Costa Rica	América	Luis		Hine	M												medium
Ibergas, Justo	451n	19.5	XIX	XX	España. Siglos XIX - XX	0	0	0	0	España		España	Europa	Justo		Ibergas	M												medium
Icaza, Francisco de	009n	19.5	1863	1925	México. 1863 - Madrid. 1925 Crítico y poeta mexicano. Vivió durante algún tiempo en Madrid, desempeñando cargos en la embajada de su país. Colaboró en distintas revistas de la época.	1	1	1	0	México	Madrid	México	América	Francisco	de	Icaza	M	44385271	1863	1925	False	False	0	0	5	Francisco Icaza, 1863 1925	1	exact	high
Isaías	521n	19.5	XIX	XX	España. Siglos XIX y XX Estudiante de la Facultad de Medicina de Madrid, citado por Rodríguez Marín, que alcanzó cierta fama con sus versos entre los estudiantes de la época.	0	0	0	0	España		España	Europa	Isaías			M	27076924	1909	1997	False	False	109	97	10	Isaias Berlin		contained	low
Jalón, Heliodoro María	262n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Heliodoro María		Jalón	M												medium
Jiménez Lamar, Gabriel	462n	19.5	XIX	XX	Cuba. Siglos XIX -XX Poeta.	0	0	0	0	Cuba		Cuba	América	Gabriel		Jiménez Lamar	M												medium
Jiménez Spoya, Francisco de Asís	536n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Francisco de Asís		Jiménez Spoya	M												medium
Jordán, Juan Manuel	564n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Juan Manuel		Jordán	M												medium
Junqueiro, Abilio Guerra	422n	19.5	1850	1923	Freixo de Espada Cinta (Portugal). 1850 - Lisboa. 1923 Estudió Derecho. Desempeñó cargos oficiales para el gobierno portugués.	1	1	1	0	Espada Cinta (Portugal)	Lisboa	Portugal	Europa	Abilio Guerra		Junqueiro	M	22150838	1850	1923	False	False	0	0	2	Abilio Guerra Junqueiro, 1850 1923		exact	high
Jurado de la Parra, José	577n	19.5	1856	1915	Baeza (Jaén). 1856 - Madrid. 1915 Poeta y autor dramático.	1	1	1	0	Baeza (Jaén)	Madrid	España	Europa	José		Jurado de la Parra	M	9466377	1856		False	False	0		9	Jose Jurado la Parra 1856 		exact	high
Lamarque de Novoa, José	489n	19.5	1828	1904	Sevilla. 1828 - 1904 Propietario de la Alquería del Pilar en Dos Hermanas, donde murió. Poeta.	1	1	1	0	Sevilla		España	Europa	José		Lamarque de Novoa	M	38950759	1828	1904	False	False	0	0	6	Jose Lamarque Novoa 1828 1904		exact	high
Lascano Tegui, Emilio	163n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Emilio		Lascano Tegui	M	41908491	1887	1966	False	False	87	66	2	Emilio Lascano Tegui, 1887 1966		exact	high
Lazo Martí, Francisco	038n	19.5	1864	1909	Venezuela. 1864 - 1909 Poeta hallado en Internet.	1	1	1	0	Venezuela		Venezuela	América	Francisco		Lazo Martí	M	65069134	1869	1909	False	False	5	0	4	Francisco Lazo Marti, 1869 1909	1	exact	high
Leturia, Rafael S. J.	526n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Rafael S. J.		Leturia	M												medium
Leza, Walterio F.	132n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Walterio F.		Leza	M												medium
León Gómez, Ernesto	074n	19.5	XIX	XX	Colombia. Siglo XIX - XX Poeta hallado en Internet.	0	0	0	0	Colombia		Colombia	América	Ernesto		León Gómez	M												medium
León, César Luis de	496n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	César Luis	de	León	M												medium
Lillo, Eusebio	418n	19.5	1826	1910	Santiago (Chile). 1826 - 1910 Poeta. Funcionario y revolucionario. Emigró a Bolivia.	1	1	1	0	Santiago (Chile)		Chile	América	Eusebio		Lillo	M	34341743	1826	1910	False	False	0	0	6	Eusebio Lillo, 1826 1910		exact	high
Lles, Francisco	090n	19.5	1887	1921	Matanzas (Cuba). 1887 - 1921 Poeta. Murió víctima de un atentado político. Con su hermano Fernando, vivió de niños en Asturias.	1	1	1	0	Matanzas (Cuba)		Cuba	América	Francisco		Lles	M										1		medium
Losada, Joaquín G.	216n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Joaquín G.		Losada	M												medium
Luján, Agustín	164n	19.5	XIX	XX	Costa Rica. Siglos XIX - XX Viajó por Europa y América del Sur. Poeta.	0	0	0	0	Costa Rica		Costa Rica	América	Agustín		Luján	M												medium
Lumbreras, Francisco	671n	19.5	1825	1901	Galicia. 1825 - 1901 Poeta. Actor. Hizo el papel de don Luis Mejía en el estreno de la obra Don Juan Tenorio. Acabó sus días de conserje en una Sociedad Literaria.	1	1	1	0	Galicia		España	Europa	Francisco		Lumbreras	M	3146822436507382708	1825	1906	False	False	0	5	2	Francisco Lumbreras 1825 1906		exact	high
López Blanco, Marino	103n	19.5	XIX	XX	Cuba. Siglo XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Marino		López Blanco	M	439145857104522922334	1901		False	False	101		1	Marino Lopez Blanco, 1901 		exact	high
López Velarde, Ramón	290n	19.5	1884	1921	Jerez (Zacatecas, México). 1884 - Ciudad de México. 1921	1	1	1	0	Jerez (Zacatecas, México)		México	América	Ramón		López Velarde	M	68976435	1888	1921	False	False	4	0	1	Ramon Lopez Velarde, 1888 1921		exact	high
López, René	260n	19.5	1882	1909	La Habana (Cuba). 1882 - 1909 Poeta. Estudió en Barcelona.	1	1	1	0	La Habana (Cuba)		Cuba	América	René		López	M	266268636	1927		False	False	45		10	Rene Lopez Murillo		contained	high
Magallanes Moure, Manuel	033n	19.5	1874	1924	Chile. 1874 - 1924 Poeta. Pintor y crítico de arte.	1	1	1	0	Chile		Chile	América	Manuel		Magallanes Moure	M	1549102	1878	1924	False	False	4	0	4	Manuel Magallanes Moure, 1878 1924	1	exact	high
Maristany, Fernando	629n	19.5	XIX	XX	España. Siglos XIX - XX Poeta especializado en traducciones de poetas extranjeros.	0	0	0	0	España		España	Europa	Fernando		Maristany	M	87718725	1883	1924	False	False	83	24	5	Fernando Maristany, 1883 1924		exact	high
Mariño de Riverón, Adelina («Yolanda»)	563n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Adelina («Yolanda»)		Mariño de Riverón	F												medium
Marqués de Almendar	395n	19.5	XIX	XX	España. Siglos XIX - XX	0	0	0	0	España		España	Europa	Marqués de Almendar			M												medium
Marqués de Dosfuentes	037n	19.5	XIX	XX	Sevilla. Siglos XIX - XX Estudió Derecho en la Universidad de Sevilla.	0	0	0	0	Sevilla		España	Europa	Marqués de Dosfuentes			M	86948892								Marqués de Dosfuentes	1		high
Martín Fernández Neda, Rafael M.	202n	19.5	1833	1908	La Orotava (Santa Cruz de Tenerife). 1833 - 1908 Estudió Jurisprudencia.	1	1	1	0	Tenerife		España	Europa	Rafael M.		Martín Fernández Neda	M												medium
Martínez Barrionuevo, Manuel	355n	19.5	1857	1917	Málaga. 1857 - Madrid. 1917 Periodista, novelista y autor dramático. Vivió en Sevilla, Barcelona y Madrid.	1	1	1	0	Málaga	Madrid	España	Europa	Manuel		Martínez Barrionuevo	M	12046283	1857	1917	False	False	0	0	7	Manuel Martinez Barrionuevo, 1857 1917		exact	high
Martínez Nacarino, Juan	102n	19.5	XIX	XX	España. Siglo XIX - XX De su libro Recuerde el Alma Dormida publicado en Madrid en 1915.	0	0	0	0	España		España	Europa	Juan		Martínez Nacarino	M	63583321								Juan Martínez Nacarino			high
Matamoros, Mercedes	361n	19.5	1858	1906	Cienfuegos (Cuba). 1858 - Guanabacoa (Cuba). 1906	1	1	1	0	Cienfuegos (Cuba)	Guanabacoa (Cuba)	Cuba	América	Mercedes		Matamoros	F	74161950	1851	1906	False	False	7	0	2	Mercedes Matamoros, 1851 1906		exact	high
Mendoza, Carlos	637n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Carlos		Mendoza	M	17384676	1847	1924	False	False	47	24	10	Carlos Mendoza, 1847 1924		exact	high
Menéndez Barriola, Emilio	406n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Emilio		Menéndez Barriola	M	79145856858722920225								Emilio Menéndez Barriola			high
Menéndez Pelayo, Enrique	236n	19.5	1861	1921	Santander. 1861 - 1921 Hermano de Marcelino. Estrenó algunas obras dramáticas en Madrid. Poeta y novelista.	1	1	1	0	Santander		España	Europa	Enrique		Menéndez Pelayo	M	45715582	1861	1921	False	False	0	0	4	Enrique Menendez Pelayo, 1861 1921		exact	high
Menéndez Pelayo, Marcelino	405n	19.5	1856	1912	Santander. 1856 - 1912 Uno de los más prestigiosos eruditos españoles. Estudió Filosofía y Letras. Historiador. Bibliotecario y miembro de la Academia. Catedrático de Literatura de la Universidad de Madrid. Director de la Academia de la Historia.	1	1	1	0	Santander		España	Europa	Marcelino		Menéndez Pelayo	M	64018425	1856	1912	False	False	0	0	10	Marcelino Menendez Pelayo, 1856 1912		exact	high
Michelena Fortoul, Rafael	274n	19.5	XIX	XX	Caracas. Venezuela. Siglos XIX - XX	0	0	0	0	Caracas		Venezuela	América	Rafael		Michelena Fortoul	M	316532039	1897	1933	False	False	97	33	1	Rafael Michelena Fortoul 1897 1933		exact	high
Miguel y Romón, Antonio	300n	19.5	XIX	XX	Valladolid. Siglo XIX - XX Poeta y médico.	0	0	0	0	Valladolid		España	Europa	Antonio		Miguel y Romón	M												medium
Milanés, María Luisa	101n	19.5	1893	1919	Oriente (Cuba). 1893 - Bayamo. 1919	1	1	1	0	Oriente (Cuba)	Bayamo	Cuba	América	María Luisa		Milanés	F	31820095	1893	1919	False	False	0	0	1	Maria Luisa Milanes, 1893 1919		exact	high
Millás, Manuel	023n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Manuel		Millás	M	46483895	1845	1914	False	False	45	14	10	Manuel Millas, 1845 1914	1	exact	high
Miranda, Carlos	458n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Carlos		Miranda	M	107613263	1962		False	False	162		10	Carlos Miranda Garcia Tejedor		contained	low
Mitre, Bartolomé	020n	19.5	1821	1906	Buenos Aires (Argentina). 1821 - 1906 Llegó a ser Presidente de la República Argentina. Escritor. Periodista.	1	1	1	0	Buenos Aires (Argentina)		Argentina	América	Bartolomé		Mitre	M	71432318	1821	1906	False	False	0	0	4	Bartolome Mitre, 1821 1906	1	exact	high
Molina, Juan Ramón	214n	19.5	1875	1908	Comayagüela (Honduras). 1875 - San Salvador. 1908	1	1	1	0	Comayagüela (Honduras)	San Salvador	Honduras	América	Juan Ramón		Molina	M	42031399	1875	1908	False	False	0	0	3	Juan Ramon Molina, 1875 1908		exact	high
Montagú, Guillermo de	162n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Guillermo	de	Montagú	M	70842407	1881	1952	False	False	81	52	3	Guillermo Montagu y Vivero		contained	high
Monte, Ricardo del	647n	19.5	1828	1909	Matanzas (Cuba). 1828 - La Habana. 1909 Poeta, periodista, escritor y crítico.	1	1	1	0	Matanzas (Cuba)	La Habana	Cuba	América	Ricardo	del	Monte	M	89327899	1828	1909	True	False	0	0	3	Ricardo del Monte, 1828? 1909		exact	high
Montes de Oca y Obregón, Ignacio	586n	19.5	1840	1921	Guanajuato (México). 1840 - Nueva York. 1921 Obispo de Tamaulipas, Linares y San Luis de Potosí.	1	1	1	0	Guanajuato (México)	Nueva York	México	América	Ignacio		Montes de Oca y Obregón	M	54462279	1840	1921	False	False	0	0	5	Ignacio Montes Oca y Obregon, 1840 1921		exact	high
Montoliu, Manuel de	674n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Manuel	de	Montoliu	M	41966281	1877	1961	False	False	77	61	8	Manuel Montoliu, 1877 1961		exact	high
Morales, Ernesto	062n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Ernesto		Morales	M	76694254	1890	1949	False	False	90	49	10	Ernesto Morales, 1890 1949	1	exact	high
Morales, Tomás	633n	19.5	1885	1921	Moya (Gran Canaria). 1885 - Las Palmas. 1921	1	1	1	0	Moya (Gran Canaria)	Las Palmas	España	Europa	Tomás		Morales	M	62356317	1885	1921	False	False	0	0	7	Tomas Morales, 1885 1921		exact	high
Moreno de la Rosa, Modesto	358n	19.5	XIX	XX	Andalucía (España). Siglos XIX - XX Poeta.	0	0	0	0	Andalucía (España)		España	Europa	Modesto		Moreno de la Rosa	M												medium
Morgado, Pedro A.	167n	19.5	XIX	XX	España. Siglo XIX - XX Poeta. Publicó estos sonetos en La Revista Católica de Sevilla.	0	0	0	0	España		España	Europa	Pedro A.		Morgado	M	87269184	1888	1962	False	False	88	62	1	Pedro A. Morgado, 1888 1962		exact	high
Mosquera, Rubén J.	459n	19.5	XIX	XX	Colombia. Siglo XIX - XX	0	0	0	0	Colombia		Colombia	América	Rubén J.		Mosquera	M												medium
Munizaga Ossandón, Julio	312n	19.5	1888	1924	Chile. 1888 - 1924 Poeta hallado en Internet. Publicó su único libro, Las Rutas Ilusorias, en 1914.	1	1	1	0	Chile		Chile	América	Julio		Munizaga Ossandón	M	18145857104022922447	1888	1924	False	False	0	0	2	Julio Munizaga Ossandon, 1888 1924		exact	high
Muntadas Joumet, Juan Federico	672n	19.5	1826	1912	España. 1826 - 1912 Poeta hallado en Internet.	1	1	1	0	España		España	Europa	Juan Federico		Muntadas Joumet	M												medium
Muñoz, Leonor	610n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Leonor		Muñoz	F												medium
Méndez Roque, Vicente	370n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Vicente		Méndez Roque	M												medium
Méndez, Evaristo	071n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Evaristo		Méndez	M												medium
Navarro Montes de Oca, José	155n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	José		Navarro Montes de Oca	M												medium
Nervo, Amado	277n	19.5	1870	1919	México. 1870 - Montevideo (Uruguay). 1919 Después de vivir en París y recorrer Italia pasa a residir en Madrid. Carrera Diplomática	1	1	1	0	México	Montevideo (Uruguay)	México	América	Amado		Nervo	M	97487	1870	1919	False	False	0	0	1	Amado Nervo, 1870 1919		exact	high
Núñez de Arce, Gaspar	531n	19.5	1834	1903	Valladolid. 1834 - Madrid. 1903 Se dedicó al periodismo. Miembro de la Real Academia Española. Ministro de Ultramar.	1	1	1	0	Valladolid	Madrid	España	Europa	Gaspar		Núñez de Arce	M	32232312	1834	1903	False	False	0	0	1	Gaspar Nunez Arce, 1834 1903		exact	high
Olaguibel, Francisco Modesto de	468n	19.5	1874	1924	México. 1874 - 1924 En 1897 publicó su polémico libro Oro negro.	1	1	1	0	México		México	América	Francisco Modesto	de	Olaguibel	M	21035850	1806	1865	False	False	68	59	2	Francisco Modesto Olaguibel, 1806 1865		exact	high
Olmedo, Antonio José	570n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Antonio José		Olmedo	M												medium
Opisso, Alfredo	220n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Alfredo		Opisso	M	17384676	1847	1924	False	False	47	24	10	Alfredo Opisso, 1847 1924		exact	high
Ortega, Juan	014n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Juan		Ortega	M	115475645	1845	1921	False	False	45	21	10	Juan Ortega Rubio	1	contained	high
Ortiz, Carlos	151n	19.5	1870	1910	Argentina. 1870 - 1910 Poeta. Murió asesinado.	1	1	1	0	Argentina		Argentina	América	Carlos		Ortiz	M	35748623	1936		False	False	66		10	Carlos Ortiz Arellano		contained	high
Osete, Antonio	518n	19.5	XIX	XX	Murcia. Siglo XIX - XX Poeta.	0	0	0	0	Murcia		España	Europa	Antonio		Osete	M												medium
Ossa, Jerónimo	625n	19.5	1847	1907	Panamá. 1847 - 1907 Poeta creador del Himno Nacional de Panamá. Hallado en Internet.	1	1	1	0	Panamá		Panamá	América	Jerónimo		Ossa	M												medium
Osuna, Francisco de	106n	19.5	XIX	XX	España. Siglos XIX - XX Bachiller y pasante de Rodríguez Marín.	0	0	0	0	España		España	Europa	Francisco	de	Osuna	M	68992411	1492	1540	False	False	308	360	5	Francisco Osuna, ca. 1492 1540		exact	medium
Otero, Daniel	249n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Daniel		Otero	M	60837573	1955		False	False	155		2	Daniel Otero, 1955 		exact	medium
Othón, Manuel José	408n	19.5	1858	1906	San Luis de Potosí (México). 1858 - 1906 De profesión, abogado y juez. Político y dramaturgo.	1	1	1	0	México		México	América	Manuel José		Othón	M	51709430	1858	1906	False	False	0	0	2	Manuel Jose Othon, 1858 1906		exact	high
Oña, Inocencio de	623n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Inocencio	de	Oña	M												medium
Padrón Acosta, Sebastián	098n	19.5	XIX	XX	Islas Canarias. XIX - XX Poeta encontrado en Internet.	0	0	0	0	Islas Canarias		España	Europa	Sebastián		Padrón Acosta	M	86448709	1900	1953	False	False	100	53	5	Sebastian Padron Acosta 1900 1953	1	exact	high
Pagaza, Joaquín Arcadio	288n	19.5	1839	1918	Valle de Bravo (Estado de México). 1839 - Jalapa México. 1918 Obispo de Veracruz hasta su muerte.	1	1	1	0	Valle de Bravo (Estado de México)		México	América	Joaquín Arcadio		Pagaza	M	49283950	1839	1918	False	False	0	0	7	Joaquin Arcadio Pagaza 1839 1918		exact	high
Palacio, Manuel del	034n	19.5	1831	1906	Lérida. 1831 - Madrid. 1906	1	1	1	0	Lérida	Madrid	España	Europa	Manuel	del	Palacio	M	2636638	1831	1906	False	False	0	0	10	Manuel del Palacio, 1831 1906	1	exact	high
Palacios, Pedro B. «Almafuerte»	560n	19.5	1854	1917	San Justo (Argentina). 1854 - La Plata (Argentina). 1917 Ejerció la pedagogía sin título de maestro por los pueblos del interior de su país.	1	1	1	0	San Justo (Argentina)	La Plata (Argentina)	Argentina	América	Pedro B. «Almafuerte»		Palacios	M												medium
